URL	Pret	Model Procesor:	Chipset video:	CPUMark	GPUMark	Capacitate HDD:	Tip unitate stocare:	Memorie standard:	Diagonala LCD	Rezolutie optima:	Greutate (Kg):	Sistem de operare:
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-3550-i7_5500u-1tb-8gb-gt830m-2gb-fullhd-l/	4099	intel core i7 5500u 	gt830m	4029	-	1000	hdd	8	15.6	1920 x 1080	2.2 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-asus-n751jx_t7006d-i7_4720hq-1tb_7200rpm-8gb-gtx950m-4gb-fullhd-l/	4899	intel core i7 4720hq 	gtx950m	8112	1400	1000	hdd	8	17.3	1920 x 1080	3.4 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-g50_80-i5_5200u-1tb-8gb-ati-r5_m330-2gb-fullhd-l/	2299	intel core i5 5200u 	r5 m330	3522	550	1000	hdd	8	15.6	1920 x 1080	2.5 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-470-g3-i7_6500u-256gb-8gb-dvdrw-win10pro-fullhd-fingerprint-l/	4099	intel core i7 6500u	intel hd  520	4336	788	256	ssd	8	17.3	1920 x 1080	2,61	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-7537-i7_4510u-1tbplus8gb-8gb-gt750m-2gb-win8-full-hd-touch-l/	3799	intel core i7 4510u 	gt 750m	3946	1312	1000	ssh	8	15.6	1920 x 1080	2.6 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-dell-vostro-3546-i3_4005u-500gb-4gb-win7-pro-dvdrw-3ani-garantie-l/	2394	intel core i3 4005u 	intel hd  4400	2462	547	500	hdd	4	15.6	1366 x 768	2.38 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-z70_80-i7_5500u-1tb-8gb-gt840m-4gb-dvdrw-fullhd-l/	3599	intel core i7 5500u 	gt840m	4029	-	1000	hdd	8	17.3	1920 x 1080	3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-acer-e5_573g_56wx-i5_5200u-128gb-4gb-gt920m-2gb-l/	2199	intel core i5 5200u	920m	3522	667	128	ssd	4	15.6	1366 x 768	2.4	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-y700_15-i7_6700hq-256gb-8gb-gtx960m-4gb-fullhd-l/	5349	intel core i7 6700hq 	gtx960m	7999	1670	256	ssd	8	15.6	1920 x 1080	2.6 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-acer-aspire-es1_711g_p3rm-quad-core-n3540-500gb-4gb-gt820m-2gb-l/		intel pentium  n3540	gt820m	1958	-	500	hdd	4	17.3	1600 x 900	3 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-z51_70-i7_5500u-1tb-8gb-r9_m375-4gb-fhd-dvd_rw-negru-l/	2999	intel core i7 5500u 	r9 m375	4029	1381	1000	hdd	8	15.6	1920 x 1080	2.3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-l540-i5_4210m-192gb-4gb-win7pro-fingerprint-fullhd-l/	4554	intel core i5 4210m 	intel hd  4600	4216	710	192	ssd	4	15.6	1920 x 1080	2.49 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-650-g1-i3_4000m-500gb-4gb-win7-pro-l/	3859	intel core i3 4000m	intel hd  4600	3236	710	500	hdd	4	15.6	1366 x 768	2,32 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-hp-elitebook-850-g2-i7_5500u-256gb-8gb-win10pro-fullhd-fingerprint-l/	7479	intel core i7 5500u 	intel hd  5500	4029	560	256	ssd	8	15.6	1920 x 1080	1.83 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-430-g3-i5_6200u-128gb-4gb-win10pro-hd-fingerprint-l/	2799	intel core i5 6200u	intel hd  520	3898	788	128	ssd	4	13.3	1366 x 768	1,5	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-hp-250-g4-dual-core-n3050-1tb-4gb-dvdrw-l/	1249	intel celeron  n3050	intel hd 	899	311	1000	hdd	4	15.6	1366 x 768	2.1 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-acer-e5_551g_f19b-quad-core-fx_7500-500gb-4gb-r7-m265-2gb-l/	1699	 fx 7500	r7 m265	-	814	500	hdd	4	15.6	1366 x 768	2.7	linux
http://www.cel.ro/laptop-laptopuri/laptop-asus-rog-gl752vw-i7_6700hq-1tbplus128gb-16gb-gtx960m-4gb-fullhd-negru-l/	5299	intel core i7 6700hq 	gtx960m	7999	1670	128	ssd	16	17.3	1920 x 1080	3kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-z51_70-i7_5500u-1tb-8gb-amd-r9m375-4gb-fullhd-alb-l/	3299	intel core i7 5500u 	r9 m375	4029	1381	1000	hdd	8	15.6	1920 x 1080	2.3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-y50_70-i7_4720hq-1tbplus8gb-8gb-gtx960m-4gb-fullhd-us-l/	3999	intel core i7 4720hq 	gtx960m	8112	1670	1000	ssh	8	15.6	1920 x 1080	2.4 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5550-i7_5600u-1tb-8gb-fullhd-fingerprint-l/	5429	intel core i7 5600u 	intel hd  5500	4355	560	1000	hdd	8	15.6	1920 x 1080	2.6 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-7548-i5_5200u-1tb-8gb-amd-r7_m270-4gb-win8-touch-l/	3764	intel core i5 5200u 	r7 m270	3522	769	1000	hdd	8	15.6	1366 x 768	2.11 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_70-i5_4210u-500gb-8gb-r5_230-2gb-fullhd-fingerprint-l/	2099	intel core i5 4210u 	jet le r5 m230	3384	-	500	hdd	8	15.6	1920 x 1080	2.32 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-asus-rog-g551jw_cn319d-i7_4750hq-1tbplus24gb-8gb-gtx960m-4gb-fullhd-l/		intel core i7 4750hq 	gtx960m	8192	1670	1000	hdd	8	15.6	1920 x 1080	2.7 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5558-i5_5200u-1tb-4gb-gt920m-4gb-dvd_rw-3-ani-garantie-l/	2399	intel core i5 5200u 	gt920m 	3522	-	1000	hdd	4	15.6	1366 x 768	2 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-hp-elitebook-840-g2-i5_5200u-256gb-4gb-win10-hdplus-fingerprint-l/	5319	intel core i5 5200u 	intel hd  5500	3522	560	256	ssd	4	14	1600 x 900	1.58 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-acer-aspire-es1_711g_p3rm-quad-core-n3540-500gb-4gb-gt820m-2gb-resigilat-l/	1549	intel pentium  n3540	gt820m	1958	-	500	hdd	4	17.3	1600 x 900	3 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5551-quad-core-n3540-500gb-4gb-dvdrw-win10-l/	1904	intel pentium  n3540	intel hd 	1958	311	500	hdd	4	15.6	1366 x 768	2.24 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5559-i7_6500u-256gb-8gb-r5-m335-4gb-fhd-touch-gri-st-l/	4099	intel core i7 6500u	r5 m335	4336	597	256	ssd	8	15.6	1920 x 1080	2.3	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5450-i3_4030u-500gb_7200rpm-4gb-hd-l/	3624	intel core i3 4030u	intel hd  4400	2703	547	500	hdd	4	14	1366 x 768	1.81 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-7559-i5_6300hq-1tb-sshd-8gb-gtx960m-4gb-win10-2ani-garantie-l/	4099	intel core i5 6300hq	gtx 960m	5793	1670	1000	ssh	8	15.6	1920 x 1080	2.58	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-asus-x751lb_ty150d-i5_5200u-2tb-4gb-gt940m-2gb-hdplus-dvd_rw-l/	3149	intel core i5 5200u 	gt940m	3522	-	2000	hdd	4	17.3	1600 x 900	2.8 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-g50_80-i5_5200u-1tb-4gb-amd-r5m330-2gb-fullhd-l/	2199	intel core i5 5200u 	r5 m330	3522	550	1000	hdd	8	15.6	1920 x 1080	2.5 kg	fara sistem
